sheet_name,scale,description,la,lo,date,timestamp
Артилерія та РСЗВ,,,47.187785,32.874432,2022-9-4,1662249600000
Артилерія та РСЗВ,,,47.220375,33.063256,2022-9-4,1662249600000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-5,1662336000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-5,1662336000000
Артилерія та РСЗВ,,,47.26453,32.6054,2022-9-6,1662422400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-9-5,1662336000000
Артилерія та РСЗВ,,,46.6531,31.622208,2022-9-6,1662422400000
Артилерія та РСЗВ,,,46.642667,31.816525,2022-9-6,1662422400000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-9-6,1662422400000
Артилерія та РСЗВ,,,47.123866,32.621648,2022-9-6,1662422400000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-9-7,1662508800000
Артилерія та РСЗВ,,,46.652627,31.668877,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.023995,32.427847,2022-9-7,1662508800000
Артилерія та РСЗВ,,,46.987659,32.315543,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.27598,32.837025,2022-9-7,1662508800000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-7,1662508800000
Артилерія та РСЗВ,,,46.860028,32.384354,2022-9-8,1662595200000
Артилерія та РСЗВ,,,46.813882,32.309469,2022-9-8,1662595200000
Артилерія та РСЗВ,,,47.187785,32.874432,2022-9-9,1662681600000
Артилерія та РСЗВ,,,46.896352,32.288157,2022-9-9,1662681600000
Артилерія та РСЗВ,,,46.885644,32.227655,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-8,1662595200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.224347,32.512803,2022-9-8,1662595200000
Артилерія та РСЗВ,,,47.19975,32.225665,2022-9-8,1662595200000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-8,1662595200000
Артилерія та РСЗВ,,,47.26453,32.6054,2022-9-8,1662595200000
Артилерія та РСЗВ,,,46.959077,32.011812,2022-9-10,1662768000000
Артилерія та РСЗВ,,,47.023995,32.427847,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-9,1662681600000
Артилерія та РСЗВ,,,46.926862,32.119618,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-9,1662681600000
Артилерія та РСЗВ,,,47.364476,32.94025,2022-9-9,1662681600000
Артилерія та РСЗВ,,,46.959077,32.011812,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.023995,32.427847,2022-9-10,1662768000000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-10,1662768000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-9-10,1662768000000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.090263,32.448873,2022-9-10,1662768000000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-10,1662768000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-10,1662768000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.316447,32.92286,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-11,1662854400000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-9-12,1662940800000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.167679,32.679529,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-13,1663027200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-14,1663113600000
Артилерія та РСЗВ,,,46.959077,32.011812,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.049012,32.179163,2022-9-14,1663113600000
Артилерія та РСЗВ,,,46.642667,31.816525,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.652627,31.668877,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.644912,31.694257,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.6531,31.622208,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.86215,32.196443,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.995222,32.112717,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-14,1663113600000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-15,1663200000000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-16,1663286400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-17,1663372800000
Артилерія та РСЗВ,,,46.632603,31.738128,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-16,1663286400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-16,1663286400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-16,1663286400000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-17,1663372800000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-17,1663372800000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.06066,32.376822,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.198526,32.829574,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.198526,32.829575,2022-9-16,1663286400000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-9-15,1663200000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.167679,32.679529,2022-9-17,1663372800000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-17,1663372800000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.187785,32.874432,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-18,1663459200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-19,1663545600000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.187785,32.874432,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-9-19,1663545600000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.40372,32.438221,2022-9-19,1663545600000
Артилерія та РСЗВ,,,46.86215,32.196443,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.090263,32.448873,2022-9-20,1663632000000
Артилерія та РСЗВ,,,46.706472,31.896191,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.26453,32.6054,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-20,1663632000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-21,1663718400000
Артилерія та РСЗВ,,,46.97565,32.127128,2022-9-21,1663718400000
Артилерія та РСЗВ,,,46.706472,31.896191,2022-9-21,1663718400000
Артилерія та РСЗВ,,,46.632603,31.738128,2022-9-21,1663718400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.286823,33.071037,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-21,1663718400000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-21,1663718400000
Артилерія та РСЗВ,,,46.824849,32.141298,2022-9-22,1663804800000
Артилерія та РСЗВ,,,46.659323,31.634256,2022-9-22,1663804800000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-22,1663804800000
Артилерія та РСЗВ,,,47.452576,32.85237,2022-9-22,1663804800000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-9-22,1663804800000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-9-22,1663804800000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-9-24,1663977600000
Артилерія та РСЗВ,,,46.86215,32.196443,2022-9-23,1663891200000
Артилерія та РСЗВ,,,46.885644,32.227655,2022-9-23,1663891200000
Артилерія та РСЗВ,,,46.706472,31.896191,2022-9-23,1663891200000
Артилерія та РСЗВ,,,47.26453,32.6054,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.276005,32.690068,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.198526,32.829576,2022-9-24,1663977600000
Артилерія та РСЗВ,,,46.606658,31.565892,2022-9-25,1664064000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-24,1663977600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-25,1664064000000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-9-26,1664150400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.265232,32.256702,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-25,1664064000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-25,1664064000000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-26,1664150400000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-9-27,1664236800000
Артилерія та РСЗВ,,,46.959077,32.011807,2022-9-27,1664236800000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-26,1664150400000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-26,1664150400000
Артилерія та РСЗВ,,,46.619291,31.544722,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.246213,33.021857,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.32143,32.91042,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.286823,33.071037,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.316447,32.92286,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-28,1664323200000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-28,1664323200000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-27,1664236800000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-28,1664323200000
Артилерія та РСЗВ,,,47.32143,32.91042,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.312209,32.98571,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.098634,32.674144,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-29,1664409600000
Артилерія та РСЗВ,,,47.14444,32.663701,2022-9-30,1664496000000
Артилерія та РСЗВ,,,46.985922,32.435539,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.04128,32.438662,2022-9-30,1664496000000
Артилерія та РСЗВ,,,46.885644,32.227655,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.023995,32.427847,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.002349,32.468069,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.331542,33.048818,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.286823,33.071037,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.261436,32.821056,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.307953,32.846669,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.168671,32.446554,2022-9-30,1664496000000
Артилерія та РСЗВ,,,47.168237,32.567404,2022-9-30,1664496000000
Загиблі цивільні,1.0,"Ракета типу Х-31, випущена з Су-35, влучила в приватний будинок у селі Висунськ Березнегуватської громади. Внаслідок руйнування будинку загинула одна дитина.",47.261436,32.821056,2022-9-3,1662163200000
Загиблі цивільні,1.0,Внаслідок обстрілів с. Білозірка Первомайської громади загинула одна людина,47.090263,32.448873,2022-9-10,1662768000000
Загиблі цивільні,,"Обстрілів зазнало смт Березнегувате. Проводяться роботи з пошуку зниклого чоловіка, який ймовірно був у своєму домоволодінні",47.307953,32.846669,2022-9-11,1662854400000
Загиблі цивільні,2.0,Через обстріли Миколаєва ракетами С-300 загинули двоє цивільних.,46.959077,32.011812,2022-9-14,1663113600000
Загиблі цивільні,1.0,У с. Дмитрівка через ворожі обстріли загинула одна людина. ,46.632603,31.738128,2022-9-17,1663372800000
Загиблі цивільні,3.0,Ворог завдав удару по житловому району Миколаєва касетними снарядами «Смерч». Внаслідок чого троє людей загинуло,46.959077,32.011807,2022-9-29,1664409600000
Поранені цивільні,1.0,"Ворог здійснив бомбардування фугасними п’ятсоткілограмовими авіабомбами Миколаївського району, де поранено одну людину",47.130786,31.777148,2022-9-1,1661990400000
Поранені цивільні,1.0,"Ворог атакував Центральний район Миколаєва ракетою повітряного базування Х-59, випущеною з Су-35. Поранення отримала одна людина",46.959077,32.011812,2022-9-3,1662163200000
Поранені цивільні,4.0,"Ракета типу Х-31, випущена з Су-35, влучила в приватний будинок у селі Висунськ Березнегуватської громади. Внаслідок руйнування четверо людей отримали осколочні поранення, троє з них - діти",47.261436,32.821056,2022-9-3,1662163200000
Поранені цивільні,1.0,Зафіксовано ворожий обстріл Первомайської громади. Внаслідок чого в смт Первомайське одна людина отримала поранення,47.04128,32.438662,2022-9-4,1662249600000
Поранені цивільні,9.0,Миколаїв зазнав потужних обстрілів. 9 осіб дістали поранення різного ступеню,46.959077,32.011812,2022-9-11,1662854400000
Поранені цивільні,5.0,Обстрілів зазнало смт Березнегувате. Внаслідок чого 5 людей отримали поранення,47.307953,32.846669,2022-9-11,1662854400000
Поранені цивільні,5.0,"Стратегічною авіацією ворог доправив по Вознесенську три крилаті ракети Х-555. Отримали поранення п’ять людей, з них одна дитина",47.569273,31.332095,2022-9-11,1662854400000
Поранені цивільні,6.0,Через обстріли Миколаєва ракетами С-300 троє цивільних отримали поранення та трьом надана допомога амбулаторно. ,46.959077,32.011812,2022-9-14,1663113600000
Поранені цивільні,2.0,У м. Очаків внаслідок обстрілів важких поранень зазнали дві людини.,46.619291,31.544722,2022-9-18,1663459200000
Поранені цивільні,1.0,Внаслідок обстрілу с. Білозірка зазнала поранень одна людина.,47.090263,32.448873,2022-9-20,1663632000000
Поранені цивільні,11.0,"Ворог завдав удару по житловому району Миколаєва касетними снарядами «Смерч». Внаслідок чого одинадцять людей поранено, з них одна дитина 17 років",46.959077,32.011807,2022-9-29,1664409600000
Поранені цивільні,8.0,"Миколаїв зазнав масованого ракетного обстрілу. Дві з ракет влучили у десятиповерховий будинок. Внаслідок чого одну людину було деблоковано з під завалів, поранення отримало ще вісім осіб, три поранених особи у важкому стані перебувають у медичних закладах, п‘ятьом - надано амбулаторну допомогу.",46.959077,32.011807,2022-9-30,1664496000000
Поранені цивільні,1.0,Ворог обстріляв околиці с. Висуньск. Під час обстрілу поранено одну людину,47.261436,32.821056,2022-9-29,1664409600000
Житлові будинки,,Артилерійського обстрілу зазнало с. Зелений Гай. Внаслідок чого відбулось загоряння трьох житлових будинків.,46.942145,32.244413,2022-9-1,1661990400000
Житлові будинки,,Були обстріли с. Широке. Влучання були у вже зруйнований житловий будинок.,47.098634,32.674144,2022-9-1,1661990400000
Житлові будинки,,Обстрілів зазнало с. Новомиколаївка. Внаслідок чого відбулося займання житлового будинку,46.966356,32.359167,2022-9-2,1662076800000
Житлові будинки,,"Ворог атакував Центральний район Миколаєва ракетою повітряного базування Х-59, випущеною з Су-35. Ракета влучила у приватний двір та зруйнувала будинок.",46.959077,32.011812,2022-9-3,1662163200000
Житлові будинки,,Під обстрілами було смт Первомайське. Ворожі снаряди влучили по житлових будинках,47.04128,32.438662,2022-9-3,1662163200000
Житлові будинки,,Ворог наніс удари по м. Очаків. Також внаслідок обстрілу пошкоджено житлові будинки,46.619291,31.544722,2022-9-4,1662249600000
Житлові будинки,,"Ракета типу Х-31, випущена з Су-35, влучила в приватний будинок у селі Висунськ",47.261436,32.821056,2022-9-3,1662163200000
Житлові будинки,,Обстрілів зазнало м. Вознесенськ. Є пошкодження житлових будинків,47.569273,31.332095,2022-9-4,1662249600000
Житлові будинки,,У с. Засілля через потрапляння боєприпасів та їх уламків виникла пожежа житлового будинку,47.023995,32.427847,2022-9-4,1662249600000
Житлові будинки,,Зафіксовано ворожий обстріл Первомайської громади. Внаслідок чого в смт Первомайське пошкоджено два житлових будинки,47.04128,32.438662,2022-9-4,1662249600000
Житлові будинки,,Під ворожими ударами було с. Куцуруб пошкоджено шість житлових будинків.,46.6531,31.622208,2022-9-6,1662422400000
Житлові будинки,,"Фіксувалися обстріли с. Засілля, внаслідок яких понад п‘ять житлових будинків частково зруйновано",47.023995,32.427847,2022-9-7,1662508800000
Житлові будинки,,"Були обстріли смт Первомайське, внаслідок чого загорівся житловий будинок",47.04128,32.438662,2022-9-7,1662508800000
Житлові будинки,,Миколаїв зазнав потужних обстрілів. Внаслідок влучання у двір п’ятиповерхівки один під’їзд практично знищено пожежею та вибухом. Також суттєво пошкоджено приватний будинок,46.959077,32.011812,2022-9-11,1662854400000
Житлові будинки,,Ворог обстрілював с. Засілля. Влучання були в житлові будинки,47.023995,32.427847,2022-9-10,1662768000000
Житлові будинки,,Ворог обстрілював смт Первомайське. Влучання були в житлові будинки,47.04128,32.438662,2022-9-10,1662768000000
Житлові будинки,,Обстрілів зазнало с. Широке. Зруйновано два будинки,47.098634,32.674144,2022-9-10,1662768000000
Житлові будинки,,Обстрілів зазнало смт Березнегувате. Внаслідок чого пошкоджені та зруйновані житлові будинки,47.307953,32.846669,2022-9-11,1662854400000
Житлові будинки,,Обстрілів зазнало смт Березнегувате Березнегуватської громади. Пошкоджено житлові будинки,47.307953,32.846669,2022-9-11,1662854400000
Житлові будинки,,Були обстріли в с. Широке. Зруйновано один будинок,47.098634,32.674144,2022-9-11,1662854400000
Житлові будинки,,Стратегічною авіацією ворог доправив по Вознесенську три крилаті ракети Х-555 встановлено часткову руйнацію 40 житлових будинків,47.569273,31.332095,2022-9-11,1662854400000
Житлові будинки,,У Миколаєві ракети С-300 влучили біля дев’яти- та п’ятиповерхівок: пошкоджені житлові будинки.,46.959077,32.011812,2022-9-14,1663113600000
Житлові будинки,,"Обстрілів зазнало с. Широке, внаслідок чого зруйновано житловий будинок. ",47.098634,32.674144,2022-9-13,1663027200000
Житлові будинки,,Через обстріли Калинівки пошкоджені житлові будинки.,47.049012,32.179163,2022-9-14,1663113600000
Житлові будинки,,У с. Широке зруйновано два житлові будинки.,47.098634,32.674144,2022-9-14,1663113600000
Житлові будинки,,Внаслідок обстрілів у с. Широке пошкоджено один будинок. ,47.098634,32.674144,2022-9-15,1663200000000
Житлові будинки,,У м. Очаків внаслідок обстрілів пошкоджено житлові будинки.,46.619291,31.544722,2022-9-18,1663459200000
Житлові будинки,,"У Миколаєві через обстріл у декількох житлових будинках вибиті вікна, двері, пошкоджено покрівлю.",46.959077,32.011807,2022-9-19,1663545600000
Житлові будинки,,Через ворожий удар у Новій Одесі пошкоджено житлові будинки.,47.305562,31.78764,2022-9-19,1663545600000
Житлові будинки,,В с. Явкине у житловому будинку пошкоджено вікна.,47.26453,32.6054,2022-9-20,1663632000000
Житлові будинки,,"Через масований ракетний обстріл з С-300 у Миколаєві пошкоджено багатоповерхові будинки, вибиті вікна.",46.959077,32.011807,2022-9-22,1663804800000
Житлові будинки,,У смт Первомайське частково зруйновано житловий будинок. ,47.04128,32.438662,2022-9-21,1663718400000
Житлові будинки,,У Миколаєві через ворожий удар пошкоджено приватні будинки.,46.959077,32.011807,2022-9-23,1663891200000
Житлові будинки,,Внаслідок обстрілу с. Українка виникла пожежа житлового будинку. ,46.824849,32.141298,2022-9-22,1663804800000
Житлові будинки,,Через обстріли с. Висунськ. пошкоджено приватні будинки.,47.261436,32.821056,2022-9-22,1663804800000
Житлові будинки,,В с. Парутине частково зруйновано два приватних будинки.,46.706472,31.896191,2022-9-23,1663891200000
Житлові будинки,,Через ракетні удари по с. Калинівка пошкоджено три житлових будинки.,47.049012,32.179163,2022-9-23,1663891200000
Житлові будинки,,Окупанти завдали ракетних ударів по Миколаєву. Внаслідок чого пошкоджені житлові будинки,46.959077,32.011807,2022-9-25,1664064000000
Житлові будинки,,Було обстріляно с. Широке. Пошкоджень зазнали два житлових будинки,47.098634,32.674144,2022-9-24,1663977600000
Житлові будинки,,Обстрілів зазнало с. Христофорівка Баштанської громади. Внаслідок чого пошкоджено понад 15 будинків,47.265232,32.256702,2022-9-26,1664150400000
Житлові будинки,,Зафіксовано обстріли в с. Широке внаслідок чого пошкоджень зазнав один двоповерховий житловий будинок,47.098634,32.674144,2022-9-25,1664064000000
Житлові будинки,,Миколаїв зазнав масованих обстрілів. Пошкодили житлові будинки,46.959077,32.011807,2022-9-27,1664236800000
Житлові будинки,,Зафіксовано ракетний обстріл с. Весняне. Внаслідок чого частково зруйновано та пошкоджено житлові будинки,46.97526,31.892919,2022-9-27,1664236800000
Житлові будинки,,Обстріли с. Широке та його околиць. Пошкоджень зазнали два житлові будинки,47.098634,32.674144,2022-9-26,1664150400000
Житлові будинки,,Ворог завдав удару по житловому району Миколаєва касетними снарядами «Смерч». Внаслідок чого є пошкодження житлових будинків,46.959077,32.011807,2022-9-29,1664409600000
Житлові будинки,,"Миколаїв зазнав масованого ракетного обстрілу. Дві з ракет влучили у десятиповерховий будинок. Зруйновано чотири квартири повністю, шість зруйновано частково.",46.959077,32.011807,2022-9-30,1664496000000
Житлові будинки,,Ворог завдав ракетного удару по селищу Полігон. Внаслідок потрапляння боєприпасів та їх уламків пошкоджено житлові будинки,46.97565,32.127128,2022-9-30,1664496000000
Житлові будинки,,"Обстрілів зазнало с. Широке, посічено осколками чотири будинки",47.098634,32.674144,2022-9-29,1664409600000
Житлові будинки,,Внаслідок ракетних та артилерійських обстрілів в смт Первомайське пошкоджені приватні будинки,47.04128,32.438662,2022-9-30,1664496000000
Житлові будинки,,Зафіксовано артилерійський обстріл с. Котляреве. Пошкоджено житлові будинки,46.885644,32.227655,2022-9-30,1664496000000
Навчальні заклади,,"Миколаїв зазнав масованого ракетного обстрілу, перередньо С-300. Суттєво пошкоджено два навчальних заклади",46.959077,32.011812,2022-9-4,1662249600000
Навчальні заклади,,Обстрілів зазнало с. Широке. Влучання були у вже зруйнований школу,47.098634,32.674144,2022-9-8,1662595200000
Навчальні заклади,,Через обстріли смт Березнегувате пошкоджено склад професійного ліцея. ,47.307953,32.846669,2022-9-12,1662940800000
Навчальні заклади,,Ракета С-300 пошкодила у Миколаєві навчальний заклад.,46.959077,32.011812,2022-9-14,1663113600000
Навчальні заклади,,Внаслідок обстрілу смт Березнегувате пошкоджено навчальний заклад – у будівлі вилетіли вікна. ,47.307953,32.846669,2022-9-20,1663632000000
Навчальні заклади,,Обстрілів зазнало с. Христофорівка Баштанської громади. Внаслідок чого пошкоджено школу,47.265232,32.256702,2022-9-26,1664150400000
Сільськогосподарські та лісові ,,Через обстріли території та прилеглих населених пунктів Березнегуватської громади виникла пожежа листяної та хвойної підстилки у лісі Березнегуватського лісового господарства,47.307953,32.846669,2022-9-8,1662595200000
